,Spacecraft Name,NSSDCA ID,Launch Date,Site,Vehicle,Funder
64,Cosmos 1578,1984-068A,1984-06-28," Kapustin Yar, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
65,Cosmos 1579,1984-069A,1984-06-29," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Tsiklon-2,Unknown (U.S.S.R)
66,Cosmos 1580,1984-070A,1984-06-30," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
67,Cosmos 1581,1984-071A,1984-07-03," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation Upper Stage + Escape Stage,Unknown (U.S.S.R)
68,Cosmos 1582,1984-074A,1984-07-19," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
69,Cosmos 1583,1984-075A,1984-07-24," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
70,Cosmos 1584,1984-076A,1984-07-27," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
71,Cosmos 1585,1984-077A,1984-07-31," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
72,Cosmos 1586,1984-079A,1984-08-02," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation Upper Stage + Escape Stage,Unknown (U.S.S.R)
73,Cosmos 1587,1984-082A,1984-08-06," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
74,Cosmos 1588,1984-083A,1984-08-07," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Tsiklon-2,Unknown (U.S.S.R)
75,Cosmos 1589,1984-084A,1984-08-08," Plesetsk, U.S.S.R", Tsiklon-3,Unknown (U.S.S.R)
76,Cosmos 1590,1984-087A,1984-08-16," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
77,Cosmos 1591,1984-092A,1984-08-30," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
78,Cosmos 1592,1984-094A,1984-09-04," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
79,Cosmos 1593,1984-095A,1984-09-04," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton Booster Plus Upper Stage and Escape Stages,Scientific Production Association(Russia) (U.S.S.R)
80,Cosmos 1594,1984-095B,1984-09-04," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton Booster Plus Upper Stage and Escape Stages,Scientific Production Association(Russia) (U.S.S.R)
81,Cosmos 1595,1984-095C,1984-09-04," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton Booster Plus Upper Stage and Escape Stages,Scientific Production Association(Russia) (U.S.S.R)
82,Cosmos 1596,1984-096A,1984-09-07," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation Upper Stage + Escape Stage,Unknown (U.S.S.R)
83,Cosmos 1597,1984-099A,1984-09-13," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
84,Cosmos 1598,1984-100A,1984-09-13," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
85,Cosmos 1599,1984-102A,1984-09-25," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
86,Cosmos 1600,1984-103A,1984-09-27," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
87,Cosmos 1601,1984-104A,1984-09-27," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
88,Cosmos 1602,1984-105A,1984-09-28," Plesetsk, U.S.S.R", F-2,Unknown (U.S.S.R)
89,Cosmos 1603,1984-106A,1984-09-28," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton Booster Plus Upper Stage and Escape Stages,Unknown (U.S.S.R)
90,Cosmos 1604,1984-107A,1984-10-04," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation Upper Stage + Escape Stage,Unknown (U.S.S.R)
91,Cosmos 1605,1984-109A,1984-10-11," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
92,Cosmos 1606,1984-111A,1984-10-11," Plesetsk, U.S.S.R", F-2,Unknown (U.S.S.R)
93,Cosmos 1607,1984-112A,1984-10-31," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Tsiklon-2,Unknown (U.S.S.R)
94,Cosmos 1608,1984-116A,1984-11-14," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
95,Cosmos 1609,1984-117A,1984-11-14," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
96,Cosmos 1610,1984-118A,1984-11-15," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
97,Cosmos 1611,1984-119A,1984-11-21," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
98,Cosmos 1612,1984-120A,1984-11-27," Plesetsk, U.S.S.R", Tsiklon-2,Unknown (U.S.S.R)
99,Cosmos 1613,1984-121A,1984-11-29," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
100,Cosmos 1614,1984-126A,1984-12-19," Kapustin Yar, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
101,Cosmos 1615,1984-127A,1984-12-20," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
102,DSP F11,1984-037A,1984-04-14," Cape Canaveral, United States", Titan 34D,Department of Defense-Department of the Air Force (United States)
103,Ekran 12,1984-028A,1984-03-16," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton-K,Unknown (U.S.S.R)
104,Ekran 13,1984-090A,1984-08-24," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton Booster Plus Upper Stage and Escape Stages,Unknown (U.S.S.R)
105,ERBS,1984-108B,1984-10-05," Cape Canaveral, United States", Shuttle,NASA-Office of Space Science Applications (United States)
106,EUTELSAT 2,1984-081A,1984-08-04," Kourou, French Guiana", Ariane 3,European Telecommunications Satellite Consortium (International)
107,Galaxy-C,1984-101A,1984-09-21," Cape Canaveral, United States", Delta,Pan American Satellite (United States)
108,GMS 3,1984-080A,1984-08-02," Tanegashima, Japan", N-2,National Space Development Agency (NASDA) (Japan)
109,Gorizont  9,1984-041A,1984-04-22," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton-K,Unknown (U.S.S.R)
110,Gorizont 10,1984-078A,1984-08-02," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton-K,Unknown (U.S.S.R)
111,INTELSAT 5 F-8,1984-023A,1984-03-05," Kourou, French Guiana", Ariane,International Telecommunications Satellite Corporation (International)
112,INTELSAT 5 F-9,1984-057A,1984-06-09," Cape Canaveral, United States", Atlas,International Telecommunications Satellite Corporation (United States)
113,IRT,1984-011C,1984-02-03," Cape Canaveral, United States", Shuttle,Unknown (United States)
114,JD1,1984-012C,1984-02-05," Vandenberg AFB, United States", Atlas,Department of Defense-Department of the Navy (United States)
115,JD2,1984-012D,1984-02-05," Vandenberg AFB, United States", Atlas,Department of Defense-Department of the Navy (United States)
116,JD3,1984-012F,1984-02-05," Vandenberg AFB, United States", Atlas,Department of Defense-Department of the Navy (United States)
117,KH 11-6,1984-122A,1984-12-04," Vandenberg AFB, United States", Titan 34D,Department of Defense-Department of the Air Force (United States)
118,KH 8-54,1984-039A,1984-04-17," Vandenberg AFB, United States", Titan III-B,Department of Defense-Department of the Air Force (United States)
119,Landsat 5,1984-021A,1984-03-01," Vandenberg AFB, United States", Delta,NASA-Office of Space Science Applications (United States); NOAA National Environmental Satellite Service (United States)
120,LDEF 1,1984-034B,1984-04-06," Cape Canaveral, United States", Shuttle,NASA-Office of Space Science Applications (United States)
121,Leasat F1,1984-093C,1984-08-31," Cape Canaveral, United States", Shuttle,Department of Defense-Department of the Navy (United States); Department of Defense-Department of the Air Force (United States)
122,Leasat F2,1984-113C,1984-11-10," Cape Canaveral, United States", Shuttle,Department of Defense-Department of the Navy (United States)
123,Marecs-B2,1984-114B,1984-11-10," Kourou, French Guiana", Ariane 3,European Space Agency (International)
124,Meteor 2-11,1984-072A,1984-07-05," Plesetsk, U.S.S.R", F-2,Unknown (U.S.S.R)
125,Molniya 1-60,1984-029A,1984-03-16," Plesetsk, U.S.S.R", Molniya,Unknown (U.S.S.R)
126,Molniya 1-61,1984-085A,1984-08-10," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation Upper Stage + Escape Stage,Unknown (U.S.S.R)
127,Molniya 1-62,1984-089A,1984-08-24," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation Upper Stage + Escape Stage,Unknown (U.S.S.R)
128,Molniya 1-63,1984-124A,1984-12-14," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation Upper Stage + Escape Stage,Unknown (U.S.S.R)
129,NATO 3-D,1984-115A,1984-11-14," Cape Canaveral, United States", Delta,Department of Defense (United States); North Atlantic Treaty Organization (International)
130,Navstar  9,1984-059A,1984-06-13," Vandenberg AFB, United States", Atlas E,Department of Defense-Department of the Air Force (United States)
131,Navstar 10,1984-097A,1984-09-08," Vandenberg AFB, United States", Atlas F,Department of Defense-Department of the Air Force (United States)
132,NOAA  9,1984-123A,1984-12-12," Vandenberg AFB, United States", Atlas E,NOAA National Environmental Satellite Service (United States); NASA-Office of Space Science Applications (United States)
133,NOSS  6,1984-012A,1984-02-05," Vandenberg AFB, United States", Atlas,Department of Defense-Department of the Navy (United States)
134,NOVA III,1984-110A,1984-10-12," Vandenberg AFB, United States", Scout,Department of Defense-Department of the Navy (United States)
135,Ohzora,1984-015A,1984-02-14," Uchinoura Space Center, Japan", M-3S,"Institute of Space and Aeronautical Science, U of Tokyo (Japan)"
136,Palapa-B2,1984-011D,1984-02-03," Cape Canaveral, United States", Shuttle,Unknown (Indonesia); Unknown (United States)
137,PRC 14,1984-008A,1984-01-29," Xichang, Peoples Republic of China", Long March 3,Unknown (Peoples Republic of China)
138,PRC 15,1984-035A,1984-04-08," Xichang, Peoples Republic of China", Long March 3,Unknown (Peoples Republic of China)
139,PRC 16,1984-098A,1984-09-12," Jiuquan, Peoples Republic of China", Long March 2C,Unknown (Peoples Republic of China)
140,Progress 19,1984-018A,1984-02-21," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Soyuz,Unknown (U.S.S.R)
141,Progress 20,1984-038A,1984-04-15," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Soyuz,Unknown (U.S.S.R)
142,Progress 21,1984-042A,1984-05-07," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Soyuz,Unknown (U.S.S.R)
143,Progress 22,1984-051A,1984-05-28," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Soyuz,Unknown (U.S.S.R)
144,Progress 23,1984-086A,1984-08-14," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
145,Raduga 14,1984-016A,1984-02-15," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton,Unknown (U.S.S.R)
146,Raduga 15,1984-063A,1984-06-22," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton,Unknown (U.S.S.R)
147,SBS 4,1984-093B,1984-08-30," Cape Canaveral, United States", Shuttle,Pan American Satellite (United States)
148,SDS F-5A,1984-091A,1984-08-28," Vandenberg AFB, United States", Titan III-B,Department of Defense-Department of the Air Force (United States)
149,Soyuz-T 10,1984-014A,1984-02-08," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Soyuz,Unknown (U.S.S.R)
150,Soyuz-T 11,1984-032A,1984-04-03," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Soyuz,Unknown (U.S.S.R)
151,Soyuz-T 12,1984-073A,1984-07-17," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
152,Spacenet 1,1984-049A,1984-05-23," Kourou, French Guiana", Ariane,GTE/GTE Spacenet (United States)
153,Spacenet 2,1984-114A,1984-11-10," Kourou, French Guiana", Ariane 3,GTE/GTE Spacenet (United States)
154,STS  41B,1984-011A,1984-02-03," Cape Canaveral, United States", Shuttle,NASA-Office of Space Flight (United States)
155,STS  41C,1984-034A,1984-04-06," Cape Canaveral, United States", Shuttle,NASA-Office of Space Flight (United States)
156,STS  41D,1984-093A,1984-08-30," Cape Canaveral, United States", Shuttle,NASA-Office of Space Flight (United States)
157,STS  41G,1984-108A,1984-10-05," Cape Canaveral, United States", Shuttle,NASA-Office of Space Science Applications (United States); NASA-Office of Space Flight (United States)
158,STS  51A,1984-113A,1984-11-08," Cape Canaveral, United States", Shuttle,NASA-Office of Space Flight (United States)
159,TELECOM 1A,1984-081B,1984-08-04," Kourou, French Guiana", Ariane 3,France Telecom (France)
160,Telstar 3C,1984-093D,1984-09-01," Cape Canaveral, United States", Shuttle,American Telephone and Telegraph Company (United States)
161,UOSAT 2,1984-021B,1984-03-01," Vandenberg AFB, United States", Delta,Radio Amateur Satellite Corporation (United States); University of Surrey (United Kingdom)
162,USA   7,1984-129A,1984-12-22," Cape Canaveral, United States", Titan 34D,Unknown (United States)
163,Vega 1,1984-125A,1984-12-15," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton,Soviet Academy of Sciences (U.S.S.R)
164,Vega 1 Balloon,1984-125F,1984-12-15," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton,Soviet Academy of Sciences (U.S.S.R)
165,Vega 1 Descent Craft,1984-125E,1984-12-15," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton,Soviet Academy of Sciences (U.S.S.R)
166,Vega 2,1984-128A,1984-12-21," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton,Soviet Academy of Sciences (U.S.S.R)
167,Vega 2 Balloon,1984-128F,1984-12-21," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton,Soviet Academy of Sciences (U.S.S.R)
168,Vega 2 Descent Craft,1984-128E,1984-12-21," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton,Soviet Academy of Sciences (U.S.S.R)
169,Westar 6,1984-011B,1984-02-03," Cape Canaveral, United States", Shuttle,Unknown (United States)
