,Spacecraft Name,NSSDCA ID,Launch Date,Site,Vehicle,Funder
28,Cosmos 1174,1980-030A,1980-04-18," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-9 (SCARP) or SS-13 (SCRAG) with Orbital and Maneuverable,Unknown (U.S.S.R)
29,Cosmos 1175,1980-031A,1980-04-18," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation Upper Stage + Escape Stage,Unknown (U.S.S.R)
30,Cosmos 1176,1980-034A,1980-04-29," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Tsiklon-2,Unknown (U.S.S.R)
31,Cosmos 1177,1980-035A,1980-04-29," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
32,Cosmos 1178,1980-036A,1980-05-07," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
33,Cosmos 1179,1980-037A,1980-05-14," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
34,Cosmos 1180,1980-038A,1980-05-15," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
35,Cosmos 1181,1980-039A,1980-05-20," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
36,Cosmos 1182,1980-040A,1980-05-23," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
37,Cosmos 1183,1980-042A,1980-05-28," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
38,Cosmos 1184,1980-044A,1980-06-04," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 1st Generation Upper Stage,Unknown (U.S.S.R)
39,Cosmos 1185,1980-046A,1980-06-06," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
40,Cosmos 1186,1980-047A,1980-06-06," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
41,Cosmos 1187,1980-048A,1980-06-12," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
42,Cosmos 1188,1980-050A,1980-06-14," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation Upper Stage + Escape Stage,Unknown (U.S.S.R)
43,Cosmos 1189,1980-054A,1980-06-26," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
44,Cosmos 1190,1980-056A,1980-07-01," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
45,Cosmos 1191,1980-057A,1980-07-02," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation Upper Stage + Escape Stage,Unknown (U.S.S.R)
46,Cosmos 1192,1980-058A,1980-07-09," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
47,Cosmos 1193,1980-058B,1980-07-09," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
48,Cosmos 1194,1980-058C,1980-07-09," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
49,Cosmos 1195,1980-058D,1980-07-09," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
50,Cosmos 1196,1980-058E,1980-07-09," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
51,Cosmos 1197,1980-058F,1980-07-09," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
52,Cosmos 1198,1980-058G,1980-07-09," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
53,Cosmos 1199,1980-058H,1980-07-09," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
54,Cosmos 1200,1980-059A,1980-07-09," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
55,Cosmos 1201,1980-061A,1980-07-15," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
56,Cosmos 1202,1980-065A,1980-07-24," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
57,Cosmos 1203,1980-066A,1980-07-31," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
58,Cosmos 1204,1980-067A,1980-07-31," Kapustin Yar, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
59,Cosmos 1205,1980-068A,1980-08-12," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
60,Cosmos 1206,1980-069A,1980-08-15," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 1st Generation Upper Stage,Unknown (U.S.S.R)
61,Cosmos 1207,1980-070A,1980-08-22," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
62,Cosmos 1208,1980-071A,1980-08-26," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
63,Cosmos 1209,1980-072A,1980-09-03," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
64,Cosmos 1210,1980-076A,1980-09-19," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
65,Cosmos 1211,1980-077A,1980-09-23," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
66,Cosmos 1212,1980-078A,1980-09-26," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
67,Cosmos 1213,1980-080A,1980-10-03," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
68,Cosmos 1214,1980-082A,1980-10-10," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
69,Cosmos 1215,1980-083A,1980-10-14," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
70,Cosmos 1216,1980-084A,1980-10-16," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
71,Cosmos 1217,1980-085A,1980-10-24," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation Upper Stage + Escape Stage,Unknown (U.S.S.R)
72,Cosmos 1218,1980-086A,1980-10-30," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
73,Cosmos 1219,1980-088A,1980-10-31," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
74,Cosmos 1220,1980-089A,1980-11-04," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-9 (SCARP) or SS-13 (SCRAG) with Orbital and Maneuverable,Unknown (U.S.S.R)
75,Cosmos 1221,1980-090A,1980-11-12," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
76,Cosmos 1222,1980-093A,1980-11-21," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 1st Generation Upper Stage,Unknown (U.S.S.R)
77,Cosmos 1223,1980-095A,1980-11-27," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation Upper Stage + Escape Stage,Unknown (U.S.S.R)
78,Cosmos 1224,1980-096A,1980-12-01," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
79,Cosmos 1225,1980-097A,1980-12-05," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
80,Cosmos 1226,1980-099A,1980-12-10," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
81,Cosmos 1227,1980-101A,1980-12-16," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
82,Cosmos 1228,1980-102A,1980-12-23," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
83,Cosmos 1229,1980-102B,1980-12-23," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
84,Cosmos 1230,1980-102C,1980-12-23," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
85,Cosmos 1231,1980-102D,1980-12-23," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
86,Cosmos 1232,1980-102E,1980-12-23," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
87,Cosmos 1233,1980-102F,1980-12-23," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
88,Cosmos 1234,1980-102G,1980-12-23," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
89,Cosmos 1235,1980-102H,1980-12-23," Plesetsk, U.S.S.R", Modified SS-5 (SKean IRBM) plus Upper Stage,Unknown (U.S.S.R)
90,Cosmos 1236,1980-105A,1980-12-26," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
91,Ekran  5,1980-060A,1980-07-14," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton Booster Plus Upper Stage and Escape Stages,Unknown (U.S.S.R)
92,Ekran  6,1980-104A,1980-12-26," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton Booster Plus Upper Stage and Escape Stages,Unknown (U.S.S.R)
93,Firewheel,FIRE-A,1980-05-23," Kourou, French Guiana", Ariane,European Space Agency (International)
94,Firewheel Sub-Sat 1,FIRE-E,1980-05-23," Kourou, French Guiana", Ariane,European Space Agency (International)
95,Firewheel Sub-Sat 2,FIRE-B,1980-05-23," Kourou, French Guiana", Ariane,European Space Agency (International)
96,Firewheel Sub-Sat 3,FIRE-C,1980-05-23," Kourou, French Guiana", Ariane,European Space Agency (International)
97,Firewheel Sub-Sat 4,FIRE-D,1980-05-23," Kourou, French Guiana", Ariane,European Space Agency (International)
98,FLTSATCOM 3,1980-004A,1980-01-18," Cape Canaveral, United States", Atlas-Centaur,Department of Defense-Department of the Navy (United States)
99,FLTSATCOM 4,1980-087A,1980-10-31," Cape Canaveral, United States", Atlas-Centaur,Department of Defense-Department of the Navy (United States)
100,GOES  4,1980-074A,1980-09-09," Cape Canaveral, United States", Delta,NOAA National Environmental Satellite Service (United States); NASA-Office of Space Science Applications (United States)
101,Gorizont  4,1980-049A,1980-06-14," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton Booster Plus Upper Stage and Escape Stages,Unknown (U.S.S.R)
102,INTELSAT 5 F-2,1980-098A,1980-12-06," Cape Canaveral, United States", Atlas-Centaur,International Telecommunications Satellite Corporation (United States)
103,Jumpseat 5,1980-100A,1980-12-13," Vandenberg AFB, United States", Titan III-B,Department of Defense-Department of the Air Force (United States)
104,KH 11-3,1980-010A,1980-02-07," Vandenberg AFB, United States", Titan III-D,Unknown (United States)
105,KH 9-16,1980-052A,1980-06-18," Vandenberg AFB, United States", Titan III-D,Unknown (United States)
106,KH 9-16 subsatellite,1980-052C,1980-06-18," Vandenberg AFB, United States", Unknown,Unknown (United States)
107,Meteor 1-30,1980-051A,1980-06-18," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 1st Generation Upper Stage,Unknown (U.S.S.R)
108,Meteor 2-6,1980-073A,1980-09-09," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 1st Generation Upper Stage,Unknown (U.S.S.R)
109,Molniya 1-46,1980-002A,1980-01-11," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation Upper Stage + Escape Stage,Unknown (U.S.S.R)
110,Molniya 1-47,1980-053A,1980-06-21," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation Upper Stage + Escape Stage,Unknown (U.S.S.R)
111,Molniya 1-48,1980-092A,1980-11-16," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation Upper Stage + Escape Stage,Unknown (U.S.S.R)
112,Molniya 3-13,1980-063A,1980-07-18," Plesetsk, U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation Upper Stage + Escape Stage,Unknown (U.S.S.R)
113,Navstar  5,1980-011A,1980-02-09," Vandenberg AFB, United States", Atlas F,Department of Defense-Department of the Air Force (United States)
114,Navstar  6,1980-032A,1980-04-26," Vandenberg AFB, United States", Atlas F,Department of Defense-Department of the Air Force (United States)
115,NOAA-B,1980-043A,1980-05-29," Vandenberg AFB, United States", Atlas F,NOAA National Environmental Satellite Service (United States); NASA-Office of Space and Terrestrial Applications (United States)
116,NOSS  3,1980-019A,1980-03-03," Vandenberg AFB, United States", Atlas F,Department of Defense-Department of the Navy (United States)
117,Prognoz  8,1980-103A,1980-12-25," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation Upper Stage + Escape Stage,Soviet Academy of Sciences (U.S.S.R)
118,Progress  8,1980-024A,1980-03-27," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
119,Progress  9,1980-033A,1980-04-27," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
120,Progress 10,1980-055A,1980-06-29," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
121,Progress 11,1980-079A,1980-09-28," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
122,Raduga  6,1980-016A,1980-02-20," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton Booster Plus Upper Stage and Escape Stages,Unknown (U.S.S.R)
123,Raduga  7,1980-081A,1980-10-05," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Proton Booster Plus Upper Stage and Escape Stages,Unknown (U.S.S.R)
124,Rohini 1,1980-062A,1980-07-18," Sriharikota, India", SLV-3,Unknown (India)
125,SBS 1,1980-091A,1980-11-15," Cape Canaveral, United States", Delta,Satellite Business Systems (United States)
126,SMM,1980-014A,1980-02-14," Cape Canaveral, United States", Delta,NASA-Office of Space Science Applications (United States)
127,Soyuz 35,1980-027A,1980-04-09," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
128,Soyuz 36,1980-041A,1980-05-26," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
129,Soyuz 37,1980-064A,1980-07-23," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
130,Soyuz 38,1980-075A,1980-09-18," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
131,Soyuz-T 2,1980-045A,1980-06-05," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
132,Soyuz-T 3,1980-094A,1980-11-27," Tyuratam (Baikonur Cosmodrome), U.S.S.R", Modified SS-6 (Sapwood) with 2nd Generation (Longer) Upper Stage,Unknown (U.S.S.R)
133,Space Shuttle,SHUTTLE,1980-06-01," Cape Canaveral, United States", ,NASA-Office of Manned Space Flight (United States)
134,Tansei 4,1980-015A,1980-02-17," Uchinoura Space Center, Japan", Mu,University of Tokyo (Japan)
